x_norm,y_norm,w_norm,h_norm,text_length,word_count,is_single_line,has_punctuation,letter_ratio,label
0.0575,0.5785,0.0756,0.0311,13,3,1,0,0.9767,1
0.52,0.6149,0.4156,0.1094,65,13,0,1,0.753,0
0.6693,0.0678,0.0511,0.0228,6,1,1,0,0.9821,1
0.0595,0.1007,0.4181,0.0219,2,2,1,0,0.8275,1
0.4929,0.3228,0.3694,0.0578,49,7,1,0,0.9131,0
0.297,0.603,0.3619,0.096,20,5,1,1,0.8245,0
0.178,0.1911,0.8061,0.1558,180,45,0,1,0.7401,0
0.1258,0.3246,0.6792,0.1344,212,53,0,1,0.8241,0
0.1322,0.2056,0.6055,0.0733,100,25,0,1,0.7538,0
0.0996,0.6797,0.3521,0.0467,84,21,0,1,0.7172,0
0.7942,0.9268,0.0987,0.0212,5,1,1,0,0.79,1
0.5123,0.2976,0.6253,0.0304,77,11,0,1,0.9048,0
0.2645,0.0971,0.379,0.0459,4,1,1,0,0.9473,1
0.0715,0.1496,0.1437,0.0228,3,2,1,0,0.9175,1
0.4283,0.8778,0.1716,0.0316,6,1,1,0,0.865,1
0.1064,0.7985,0.1329,0.0392,7,1,1,0,0.7807,1
0.0043,0.3894,0.1222,0.0254,8,1,1,0,0.8543,1
0.3588,0.107,0.4627,0.0351,3,1,1,0,0.9307,1
0.2941,0.4803,0.346,0.0755,102,17,0,0,0.7798,0
0.1467,0.2805,0.157,0.0224,7,1,1,0,0.9905,1
0.2566,0.9514,0.1494,0.0405,4,2,1,0,0.8815,1
0.5214,0.2681,0.5264,0.0762,40,10,0,0,0.7327,0
0.1463,0.8427,0.1135,0.0208,13,2,1,0,0.7756,1
0.0111,0.4497,0.1789,0.0325,7,1,1,0,0.9922,1
0.1404,0.2934,0.4544,0.0329,42,14,0,0,0.74,0
0.542,0.4101,0.515,0.0674,90,15,0,1,0.8331,0
0.5869,0.5735,0.1128,0.0477,4,1,1,0,0.8988,1
0.7621,0.1042,0.3577,0.0308,12,1,1,0,0.8167,1
0.0424,0.7455,0.1983,0.0302,13,1,1,0,0.9205,1
0.1317,0.4895,0.0869,0.0236,9,2,1,0,0.9566,1
0.1125,0.9176,0.2267,0.0494,9,1,1,0,0.7013,1
0.1602,0.0046,0.1385,0.0332,6,2,1,0,0.8381,1
0.2404,0.7079,0.1794,0.0272,5,1,1,0,0.8287,1
0.7541,0.1857,0.1067,0.0285,8,1,1,0,0.8421,1
0.3609,0.2271,0.5214,0.0575,70,14,0,1,0.7718,0
0.0738,0.4632,0.089,0.0482,6,1,1,0,0.9269,1
0.5503,0.1023,0.1266,0.0473,4,1,1,0,0.8664,1
0.0576,0.5522,0.1774,0.0249,8,3,1,0,0.9492,1
0.1035,0.8052,0.0698,0.0221,8,2,1,0,0.9451,1
0.2078,0.6404,0.0709,0.0492,4,1,1,0,0.9297,1
0.1968,0.7405,0.6614,0.1799,136,34,0,1,0.8593,0
0.3391,0.6359,0.6161,0.0627,66,11,0,1,0.7822,0
0.043,0.6545,0.6996,0.1539,170,34,0,1,0.7717,0
0.5269,0.0399,0.3814,0.0402,10,2,1,0,0.9779,1
0.1025,0.6671,0.1888,0.03,13,2,1,0,0.9437,1
0.3505,0.0814,0.1068,0.0294,12,2,1,0,0.8724,1
0.1988,0.0902,0.1558,0.0219,4,1,1,0,0.8244,1
0.5456,0.9044,0.1595,0.0258,6,2,1,0,0.8914,1
0.7238,0.9628,0.1907,0.0327,7,2,1,0,0.809,1
0.7306,0.7595,0.117,0.0331,7,1,1,0,0.934,1
0.4572,0.472,0.4242,0.0909,42,6,1,0,0.6779,0
0.3471,0.0876,0.1168,0.0392,9,1,1,0,0.8919,1
0.0858,0.3244,0.1658,0.0343,5,3,1,0,0.8057,1
0.0983,0.6309,0.886,0.1766,255,51,0,1,0.8817,0
0.1454,0.5655,0.615,0.0929,180,30,0,1,0.7953,0
0.231,0.0818,0.204,0.0587,10,2,1,0,0.8182,1
0.6576,0.9723,0.1484,0.0373,8,2,1,0,0.8658,1
0.7278,0.9035,0.2095,0.0256,10,1,1,0,0.8674,1
0.1807,0.4644,0.7933,0.124,342,57,0,1,0.8593,0
0.6974,0.0172,0.42,0.0575,12,1,1,0,0.841,1
0.0669,0.43,0.527,0.2212,255,51,0,1,0.7332,0
0.7932,0.9009,0.2303,0.0221,7,2,1,0,0.9568,1
0.1011,0.7147,0.1417,0.0372,8,1,1,0,0.8615,1
0.0188,0.0348,0.3716,0.0366,3,1,1,0,0.84,1
0.1606,0.3621,0.6582,0.0622,208,52,0,1,0.8883,0
0.4845,0.0324,0.1117,0.0532,3,1,1,0,0.8565,1
0.5099,0.4145,0.4299,0.0584,45,15,0,1,0.8001,0
0.5893,0.1054,0.1727,0.0476,8,2,1,0,0.8754,1
0.092,0.3866,0.6948,0.2016,108,18,0,1,0.8142,0
0.2572,0.9135,0.081,0.0236,5,1,1,0,0.7324,1
0.3384,0.3459,0.3195,0.0329,54,18,0,0,0.9002,0
0.5813,0.6259,0.0717,0.0356,3,1,1,0,0.872,1
0.0159,0.5517,0.185,0.0393,13,2,1,0,0.9998,1
0.6985,0.2161,0.1105,0.0477,4,1,1,0,0.8841,1
0.0766,0.213,0.0964,0.0336,5,3,1,0,0.7714,1
0.7029,0.0395,0.3926,0.0201,2,1,1,0,0.9097,1
0.0579,0.2199,0.541,0.0717,168,42,0,1,0.7261,0
0.2117,0.9523,0.2497,0.0356,7,1,1,0,0.7337,1
0.0311,0.2081,0.118,0.0336,15,2,1,0,0.814,1
0.1936,0.752,0.4728,0.0807,72,24,0,0,0.794,0
0.4906,0.0186,0.2018,0.0382,12,2,1,0,0.9568,1
0.6099,0.0767,0.4154,0.0385,5,2,1,0,0.8038,1
0.3867,0.3508,0.259,0.0783,125,25,0,1,0.7448,0
0.7945,0.0454,0.3034,0.0382,6,2,1,0,0.8014,1
0.7646,0.039,0.3974,0.0492,6,2,1,0,0.8764,1
0.2473,0.5725,0.2818,0.0751,20,5,1,1,0.6634,0
0.6482,0.1089,0.3159,0.0503,7,2,1,0,0.9731,1
0.4704,0.3516,0.6361,0.0313,54,9,0,0,0.7759,0
0.7442,0.0521,0.1042,0.0508,12,1,1,0,0.9268,1
0.4857,0.9731,0.2298,0.0244,4,2,1,0,0.8793,1
0.4237,0.4293,0.6423,0.0777,168,24,0,1,0.8802,0
0.2439,0.2637,0.3435,0.0421,24,6,1,0,0.9106,0
0.3903,0.9652,0.1874,0.0291,9,1,1,0,0.8421,1
0.3755,0.0689,0.2482,0.0274,2,2,1,0,0.9882,1
0.5799,0.0935,0.3018,0.0597,5,1,1,0,0.9371,1
0.2615,0.919,0.1968,0.0392,3,1,1,0,0.7847,1
0.6643,0.0205,0.3204,0.0518,4,2,1,0,0.8335,1
0.5879,0.9599,0.1366,0.034,10,1,1,0,0.7941,1
0.6766,0.0088,0.1827,0.0327,3,1,1,0,0.8684,1
0.5309,0.3147,0.2584,0.0526,25,5,1,0,0.69,0
0.0256,0.8139,0.0563,0.0372,11,1,1,0,0.8798,1
0.4358,0.4153,0.5105,0.0888,90,18,0,0,0.9293,0
0.4563,0.6096,0.0963,0.0322,7,1,1,0,0.9746,1
0.35,0.0979,0.2421,0.051,11,2,1,0,0.9502,1
0.0667,0.5375,0.5708,0.192,140,35,0,1,0.8031,0
0.3983,0.7579,0.4182,0.0945,66,22,0,1,0.8727,0
0.0667,0.9669,0.1556,0.04,6,2,1,0,0.8155,1
0.1317,0.7216,0.8851,0.1912,354,59,0,1,0.894,0
0.0915,0.177,0.1806,0.0263,3,2,1,0,0.9181,1
0.5519,0.524,0.1212,0.0282,2,1,1,0,0.9188,1
0.0858,0.4768,0.0893,0.0204,4,1,1,0,0.8586,1
0.3497,0.2895,0.5207,0.0352,126,21,0,1,0.7423,0
0.0028,0.6217,0.1058,0.0299,10,1,1,0,0.9727,1
0.5701,0.9304,0.1134,0.0338,6,1,1,0,0.7382,1
0.0558,0.7345,0.6269,0.1435,105,21,0,1,0.8169,0
0.3051,0.3553,0.3192,0.0327,70,14,0,1,0.7739,0
0.0956,0.1979,0.7772,0.0912,84,14,0,1,0.7636,0
0.5163,0.8569,0.0523,0.0454,8,1,1,0,0.9319,1
0.3382,0.2285,0.25,0.0432,55,11,0,0,0.7447,0
0.0998,0.698,0.1085,0.0232,14,3,1,0,0.9773,1
0.2503,0.6586,0.5952,0.04,36,6,1,1,0.6767,0
0.0826,0.3275,0.0984,0.0313,12,1,1,0,0.8193,1
0.106,0.7123,0.7061,0.1772,152,38,0,1,0.7745,0
0.1039,0.5162,0.7102,0.0747,175,35,0,1,0.7498,0
0.4835,0.6338,0.4976,0.1079,90,15,0,0,0.6701,0
0.7518,0.9243,0.1172,0.0299,4,2,1,0,0.8142,1
0.4765,0.7638,0.4743,0.0579,168,24,0,1,0.6896,0
0.0245,0.0568,0.4719,0.0247,5,2,1,0,0.9758,1
0.173,0.7135,0.7357,0.062,216,54,0,1,0.7294,0
0.1147,0.0555,0.1634,0.0262,6,1,1,0,0.8422,1
0.5747,0.9051,0.1298,0.0207,7,2,1,0,0.7582,1
0.2869,0.167,0.27,0.0832,60,15,0,1,0.9358,0
0.3343,0.691,0.461,0.1117,20,4,1,0,0.88,0
0.4195,0.9116,0.2091,0.0438,6,2,1,0,0.9317,1
0.1232,0.5755,0.1773,0.0386,13,3,1,0,0.8522,1
0.0321,0.7254,0.702,0.0974,246,41,0,1,0.7479,0
0.0843,0.2802,0.5133,0.2154,108,18,0,1,0.8791,0
0.1846,0.9294,0.1656,0.0289,4,1,1,0,0.8225,1
0.0445,0.6154,0.7729,0.2299,285,57,0,1,0.7682,0
0.106,0.4711,0.5843,0.1469,225,45,0,1,0.7016,0
0.3788,0.9289,0.2453,0.0433,8,1,1,0,0.8251,1
0.0119,0.9052,0.111,0.0432,7,1,1,0,0.8699,1
0.1776,0.7992,0.5408,0.0457,125,25,0,1,0.6762,0
0.083,0.6865,0.5817,0.1497,145,29,0,1,0.7743,0
0.4085,0.6547,0.2799,0.0368,12,3,1,1,0.7915,0
0.1465,0.6457,0.7417,0.2358,318,53,0,1,0.893,0
0.1808,0.7278,0.5177,0.0845,95,19,0,0,0.7453,0
0.4584,0.9037,0.2485,0.0398,10,2,1,0,0.7325,1
0.5312,0.0752,0.0771,0.0428,6,1,1,0,0.8543,1
0.3027,0.9678,0.1918,0.038,7,2,1,0,0.8228,1
0.6654,0.115,0.2643,0.0454,9,2,1,0,0.965,1
0.1452,0.7247,0.7048,0.0802,102,17,0,1,0.8706,0
0.2312,0.7676,0.3368,0.0795,84,12,0,1,0.8038,0
0.5336,0.9738,0.2448,0.0201,3,1,1,0,0.8265,1
0.1384,0.6139,0.1002,0.0384,6,2,1,0,0.7767,1
0.2881,0.5244,0.269,0.1169,35,5,1,1,0.8526,0
0.0632,0.9436,0.2052,0.0229,10,2,1,0,0.7814,1
0.6354,0.0485,0.154,0.0547,11,2,1,0,0.8465,1
0.294,0.1129,0.1494,0.0583,9,1,1,0,0.891,1
0.3371,0.9592,0.1945,0.0495,3,2,1,0,0.9569,1
0.6638,0.0968,0.14,0.0215,2,2,1,0,0.8249,1
0.5917,0.0148,0.475,0.0261,9,1,1,0,0.9344,1
0.5759,0.0018,0.4157,0.0231,4,2,1,0,0.8361,1
0.4119,0.7013,0.3429,0.1153,24,4,1,1,0.6875,0
0.1501,0.3603,0.5596,0.0885,162,27,0,1,0.8717,0
0.1204,0.3245,0.0641,0.0278,5,3,1,0,0.7863,1
0.1483,0.4703,0.5998,0.0827,184,46,0,1,0.8287,0
0.6932,0.2713,0.1473,0.0345,8,1,1,0,0.9636,1
0.1014,0.7196,0.323,0.0426,95,19,0,0,0.7267,0
0.0572,0.8795,0.1274,0.0346,3,2,1,0,0.9235,1
0.3035,0.1704,0.3936,0.0568,39,13,0,0,0.7861,0
0.3624,0.5358,0.5336,0.0941,98,14,0,1,0.9367,0
0.0447,0.9614,0.1362,0.0302,8,2,1,0,0.7655,1
0.5283,0.1194,0.2684,0.0446,7,1,1,0,0.8742,1
0.5373,0.0088,0.1628,0.0279,11,2,1,0,0.9903,1
0.1187,0.6918,0.1143,0.0319,8,1,1,0,0.9531,1
0.692,0.9764,0.1639,0.0265,4,2,1,0,0.9726,1
0.0691,0.4187,0.3429,0.051,21,3,1,1,0.8629,0
0.511,0.1146,0.4845,0.0551,12,2,1,0,0.9975,1
0.4802,0.6862,0.1118,0.0288,7,1,1,0,0.9389,1
0.7185,0.9374,0.1219,0.0442,3,1,1,0,0.9764,1
0.4446,0.2804,0.5425,0.0827,126,18,0,0,0.8865,0
0.3535,0.1025,0.3561,0.0487,9,1,1,0,0.9798,1
0.5116,0.0255,0.487,0.022,7,1,1,0,0.9978,1
0.366,0.5001,0.3964,0.0304,24,6,1,1,0.8068,0
0.6346,0.9782,0.2246,0.026,10,1,1,0,0.7973,1
0.3793,0.1106,0.4077,0.0264,7,1,1,0,0.8035,1
0.0575,0.7466,0.6583,0.235,125,25,0,1,0.7132,0
0.1547,0.0469,0.4254,0.0228,6,1,1,0,0.9785,1
0.3912,0.1907,0.5178,0.0365,90,18,0,1,0.9149,0
0.0563,0.2786,0.7026,0.0834,212,53,0,1,0.8362,0
0.1393,0.8308,0.4138,0.1023,42,7,1,0,0.9372,0
0.1211,0.2764,0.3018,0.0764,15,5,1,1,0.9005,0
0.191,0.5541,0.7862,0.0629,164,41,0,1,0.8946,0
0.1477,0.8769,0.1286,0.0273,8,2,1,0,0.7681,1
0.5244,0.9233,0.158,0.0261,5,1,1,0,0.7878,1
0.317,0.7463,0.3929,0.0817,100,20,0,0,0.8208,0
0.3125,0.0245,0.2905,0.0275,3,2,1,0,0.9139,1
0.4951,0.2495,0.4149,0.0449,161,23,0,1,0.6996,0
0.0674,0.4223,0.6038,0.1244,80,20,0,1,0.898,0
0.1514,0.5481,0.442,0.0623,161,23,0,1,0.7244,0
0.4312,0.1005,0.4185,0.0461,5,1,1,0,0.8361,1
0.1524,0.6922,0.4499,0.0367,42,6,1,1,0.9425,0
0.1993,0.9123,0.0846,0.0434,10,2,1,0,0.9363,1
0.2194,0.6627,0.3602,0.0751,60,10,0,1,0.8667,0
0.2047,0.5941,0.3954,0.0473,30,6,1,1,0.6716,0
0.4431,0.6742,0.4233,0.0907,45,15,0,1,0.7846,0
0.6052,0.1055,0.1087,0.0489,10,2,1,0,0.8428,1
0.0708,0.4458,0.1042,0.0253,6,3,1,0,0.9863,1
0.8962,0.572,0.1076,0.042,6,1,1,0,0.969,1
0.6587,0.9709,0.2197,0.0369,9,1,1,0,0.9801,1
0.0956,0.7353,0.0774,0.0262,5,1,1,0,0.993,1
0.6904,0.9797,0.0837,0.0226,7,1,1,0,0.9668,1
0.1242,0.1719,0.8765,0.1522,168,42,0,1,0.7344,0
0.3671,0.0496,0.1642,0.0312,11,1,1,0,0.9706,1
0.7423,0.9495,0.201,0.0328,4,2,1,0,0.7325,1
0.0514,0.9557,0.1673,0.035,5,1,1,0,0.7615,1
0.1676,0.5344,0.059,0.0247,8,1,1,0,0.9299,1
0.3615,0.034,0.2956,0.0383,2,2,1,0,0.8183,1
0.1029,0.5656,0.1157,0.0259,6,1,1,0,0.9659,1
0.1263,0.6493,0.5617,0.0829,30,10,0,1,0.932,0
0.617,0.7695,0.0679,0.0487,2,1,1,0,0.9878,1
0.1065,0.1045,0.1745,0.0363,9,2,1,0,0.9495,1
0.6579,0.0723,0.2955,0.0328,3,2,1,0,0.9322,1
0.1894,0.5409,0.6112,0.2306,205,41,0,1,0.9023,0
0.1417,0.28,0.7863,0.0645,208,52,0,1,0.9152,0
0.1552,0.2774,0.5182,0.1794,300,50,0,1,0.7907,0
0.3138,0.3877,0.6449,0.0478,92,23,0,1,0.7552,0
0.3937,0.6759,0.6108,0.0662,18,3,1,0,0.7649,0
0.1267,0.0066,0.3494,0.0211,12,2,1,0,0.819,1
0.1296,0.9509,0.1307,0.0462,8,2,1,0,0.7564,1
0.4266,0.5714,0.3002,0.1027,42,14,0,1,0.7594,0
0.146,0.5629,0.3267,0.0614,76,19,0,1,0.7249,0
0.1335,0.9572,0.1622,0.0343,10,1,1,0,0.7363,1
0.1367,0.6798,0.7115,0.2028,295,59,0,1,0.828,0
0.0985,0.6667,0.1345,0.0363,5,3,1,0,0.8262,1
0.0549,0.2268,0.8855,0.1364,144,24,0,1,0.8683,0
0.0532,0.6448,0.4326,0.0588,39,13,0,0,0.9424,0
0.0872,0.3422,0.6449,0.0645,105,21,0,1,0.7513,0
0.6054,0.0946,0.4125,0.0375,5,1,1,0,0.9378,1
0.0425,0.647,0.8282,0.1631,40,10,0,1,0.8495,0
0.2309,0.7648,0.2522,0.0812,54,18,0,0,0.7407,0
0.5386,0.4654,0.3785,0.0482,92,23,0,1,0.839,0
0.1384,0.4655,0.6237,0.228,240,40,0,1,0.8538,0
0.111,0.7199,0.7758,0.0734,114,19,0,1,0.7454,0
0.1213,0.9362,0.235,0.0324,3,2,1,0,0.9923,1
0.0961,0.9721,0.1148,0.032,10,2,1,0,0.9192,1
0.0015,0.3698,0.0901,0.0394,5,1,1,0,0.9527,1
0.2649,0.5464,0.2649,0.1197,84,14,0,1,0.9112,0
0.2529,0.5996,0.5201,0.0481,18,3,1,0,0.7352,0
0.8184,0.7308,0.0901,0.0275,7,1,1,0,0.8456,1
0.3195,0.2236,0.2718,0.1112,39,13,0,1,0.8106,0
0.1534,0.4298,0.6936,0.1558,216,54,0,1,0.7182,0
0.1483,0.1012,0.0805,0.0305,6,2,1,0,0.9393,1
0.2043,0.9552,0.1971,0.0303,9,1,1,0,0.8203,1
0.0797,0.2551,0.8136,0.0771,236,59,0,1,0.7773,0
0.286,0.9796,0.1465,0.0301,4,2,1,0,0.8897,1
0.1532,0.2309,0.852,0.2012,116,29,0,1,0.7392,0
0.4603,0.7889,0.2507,0.0683,27,9,0,1,0.7024,0
0.0087,0.6444,0.1473,0.04,7,1,1,0,0.9486,1
0.3129,0.1092,0.4953,0.0252,8,2,1,0,0.9486,1
0.6242,0.0155,0.0581,0.0217,5,1,1,0,0.9041,1
0.272,0.9215,0.2216,0.0373,8,1,1,0,0.9922,1
0.6729,0.3275,0.129,0.0312,3,1,1,0,0.9673,1
0.1424,0.4417,0.0981,0.0327,10,2,1,0,0.9414,1
0.048,0.729,0.6287,0.1057,232,58,0,1,0.8787,0
0.2857,0.4977,0.4254,0.0528,36,6,1,1,0.7964,0
0.78,0.968,0.1187,0.0397,4,1,1,0,0.8633,1
0.5066,0.0768,0.2585,0.0263,6,1,1,0,0.9235,1
0.312,0.186,0.6107,0.0435,119,17,0,0,0.7054,0
0.0668,0.3887,0.2652,0.0987,42,7,1,1,0.8425,0
0.728,0.963,0.2115,0.0279,4,1,1,0,0.8232,1
0.0496,0.3509,0.8801,0.2088,100,20,0,1,0.7103,0
0.4775,0.0665,0.403,0.0545,2,2,1,0,0.8828,1
0.2994,0.9764,0.1597,0.0432,6,2,1,0,0.9543,1
0.0447,0.149,0.1625,0.0374,6,1,1,0,0.9692,1
0.2147,0.778,0.5275,0.0975,42,14,0,1,0.8623,0
0.0483,0.4873,0.0927,0.0201,6,1,1,0,0.7993,1
0.1968,0.7669,0.5478,0.0684,96,24,0,1,0.7937,0
0.5368,0.9139,0.1437,0.0289,6,1,1,0,0.8803,1
0.1828,0.3114,0.4769,0.0934,90,18,0,0,0.7591,0
0.1621,0.4807,0.4426,0.1009,48,12,0,1,0.7007,0
0.0155,0.8466,0.1997,0.037,10,1,1,0,0.8633,1
0.1642,0.6206,0.6137,0.0913,95,19,0,1,0.8736,0
0.7174,0.9023,0.1292,0.0215,10,2,1,0,0.744,1
0.3336,0.2585,0.593,0.1092,70,14,0,1,0.8246,0
0.3194,0.6301,0.2796,0.1102,18,6,1,1,0.8241,0
0.1672,0.2073,0.5536,0.1988,280,56,0,1,0.7622,0
0.3919,0.0612,0.3033,0.039,2,2,1,0,0.8662,1
0.1829,0.406,0.4783,0.1145,56,14,0,1,0.775,0
0.1769,0.963,0.2144,0.0445,8,2,1,0,0.8665,1
0.2647,0.7066,0.3097,0.032,63,9,0,0,0.8071,0
0.7003,0.9411,0.2427,0.0286,4,1,1,0,0.8873,1
0.0082,0.4797,0.1278,0.0254,9,1,1,0,0.9136,1
0.4828,0.0156,0.4224,0.0559,12,2,1,0,0.9044,1
0.0748,0.066,0.1966,0.0528,6,2,1,0,0.8841,1
0.3838,0.7754,0.3701,0.0456,55,11,0,0,0.6633,0
0.6208,0.212,0.1056,0.0431,3,1,1,0,0.9284,1
0.1472,0.9451,0.2308,0.0298,7,2,1,0,0.8059,1
0.128,0.4046,0.7187,0.1515,108,18,0,1,0.7462,0
0.1232,0.612,0.1333,0.0393,11,1,1,0,0.9822,1
0.15,0.154,0.5833,0.0753,148,37,0,1,0.8089,0
0.3528,0.049,0.3803,0.0249,8,2,1,0,0.873,1
0.2002,0.0654,0.0582,0.0566,3,1,1,0,0.8325,1
0.6969,0.0903,0.3663,0.0501,5,2,1,0,0.8705,1
0.1414,0.1931,0.6588,0.1002,234,39,0,1,0.8524,0
0.0002,0.9421,0.1281,0.0425,9,2,1,0,0.8498,1
0.2802,0.3234,0.1003,0.0325,8,1,1,0,0.8801,1
0.3465,0.9065,0.1922,0.0223,3,1,1,0,0.8926,1
0.0269,0.4059,0.1024,0.0321,6,3,1,0,0.8046,1
0.0755,0.3729,0.8556,0.0803,240,48,0,1,0.7584,0
0.2731,0.0266,0.4234,0.0586,6,2,1,0,0.9404,1
0.223,0.3207,0.5498,0.0527,90,18,0,0,0.9158,0
0.0532,0.0949,0.2916,0.0267,6,2,1,0,0.857,1
0.2309,0.027,0.4013,0.0426,9,1,1,0,0.9145,1
0.0622,0.498,0.6962,0.1509,102,17,0,1,0.7894,0
0.36,0.9347,0.1716,0.0374,10,1,1,0,0.8226,1
0.5087,0.5284,0.6114,0.0375,75,15,0,0,0.7231,0
0.1424,0.9359,0.2273,0.0324,9,2,1,0,0.8826,1
0.0462,0.7201,0.6376,0.1403,138,23,0,1,0.8098,0
0.0047,0.2922,0.1123,0.0345,14,2,1,0,0.8747,1
0.0674,0.4666,0.6184,0.0912,138,23,0,1,0.8717,0
0.4551,0.2462,0.3697,0.0787,28,7,1,0,0.8513,0
0.0711,0.525,0.6732,0.176,318,53,0,1,0.7187,0
0.5259,0.9191,0.2269,0.0378,4,2,1,0,0.8055,1
0.0741,0.1642,0.8248,0.2257,128,32,0,1,0.7876,0
0.2143,0.2655,0.3791,0.0538,120,24,0,1,0.6558,0
0.3581,0.0655,0.1773,0.0418,6,1,1,0,0.8067,1
0.5364,0.6979,0.3284,0.096,24,8,0,0,0.7565,0
0.1189,0.0535,0.3263,0.0447,12,2,1,0,0.8998,1
0.4605,0.9269,0.1942,0.0422,6,2,1,0,0.8597,1
0.0581,0.3046,0.5456,0.2318,136,34,0,1,0.8542,0
0.2645,0.0696,0.1719,0.0208,4,1,1,0,0.972,1
0.5786,0.93,0.1738,0.0432,7,2,1,0,0.8976,1
0.235,0.5513,0.6284,0.0613,50,10,0,1,0.9115,0
0.0827,0.3052,0.0981,0.0279,9,1,1,0,0.8535,1
0.0582,0.3209,0.3041,0.0393,32,8,0,1,0.7724,0
0.1986,0.7554,0.2839,0.0839,115,23,0,1,0.8682,0
0.3561,0.1004,0.1921,0.0443,2,1,1,0,0.8812,1
0.6358,0.1181,0.0563,0.0599,6,1,1,0,0.9357,1
0.1283,0.4437,0.8219,0.0799,72,12,0,1,0.7058,0
0.0276,0.6105,0.108,0.0481,7,1,1,0,0.843,1
0.1598,0.0855,0.1097,0.0226,2,1,1,0,0.9155,1
0.1126,0.1069,0.2889,0.04,3,2,1,0,0.8524,1
0.1059,0.7659,0.1369,0.0282,10,1,1,0,0.9067,1
0.1205,0.5328,0.5777,0.0854,210,42,0,1,0.7829,0
0.7492,0.1117,0.4747,0.052,5,2,1,0,0.9369,1
0.0055,0.7652,0.0573,0.0322,11,1,1,0,0.7608,1
0.7975,0.1794,0.1151,0.0256,2,1,1,0,0.8346,1
0.115,0.7778,0.1026,0.0211,6,1,1,0,0.7604,1
0.2126,0.3073,0.5443,0.1024,168,24,0,0,0.6979,0
0.1076,0.8833,0.0638,0.0372,7,3,1,0,0.9774,1
0.347,0.0266,0.1696,0.0599,9,2,1,0,0.9213,1
0.1605,0.7296,0.0944,0.0468,5,1,1,0,0.9463,1
0.0903,0.0584,0.1149,0.0475,6,1,1,0,0.9272,1
0.2498,0.0614,0.2033,0.0454,2,1,1,0,0.9781,1
0.3825,0.7784,0.5978,0.1093,27,9,0,1,0.7188,0
0.1246,0.3732,0.5612,0.1175,60,10,0,1,0.9122,0
0.5177,0.0119,0.2006,0.0255,5,2,1,0,0.9939,1
0.5451,0.9506,0.2105,0.0332,3,2,1,0,0.7381,1
0.1175,0.5123,0.2604,0.0466,36,12,0,0,0.8648,0
0.4529,0.2665,0.2642,0.0732,168,24,0,1,0.9108,0
0.2873,0.4701,0.53,0.0891,36,6,1,1,0.7592,0
0.4602,0.592,0.5028,0.0326,60,12,0,0,0.7428,0
0.0975,0.1902,0.3057,0.0673,60,10,0,1,0.8299,0
0.2999,0.7825,0.4299,0.0754,85,17,0,0,0.8013,0
0.6178,0.0073,0.1168,0.0232,7,1,1,0,0.8433,1
0.0672,0.5147,0.1784,0.023,12,3,1,0,0.861,1
0.5324,0.1964,0.4457,0.1131,56,14,0,1,0.7825,0
0.5101,0.7049,0.3554,0.0516,108,18,0,1,0.6937,0
0.1165,0.6623,0.1426,0.03,7,3,1,0,0.8047,1
0.1794,0.4149,0.6179,0.2155,190,38,0,1,0.81,0
0.1548,0.1794,0.4097,0.0922,91,13,0,1,0.7923,0
0.1049,0.7231,0.6865,0.1302,145,29,0,1,0.7597,0
0.344,0.9789,0.0962,0.0462,3,1,1,0,0.8021,1
0.0768,0.3429,0.1191,0.0335,9,3,1,0,0.9885,1
0.4168,0.2034,0.5786,0.0363,24,6,1,1,0.8805,0
0.1765,0.6609,0.8177,0.1937,222,37,0,1,0.8611,0
0.1409,0.727,0.1746,0.0251,4,1,1,0,0.9761,1
0.6948,0.6869,0.166,0.028,2,1,1,0,0.9921,1
0.1475,0.5627,0.0742,0.0363,10,2,1,0,0.9085,1
0.0617,0.7056,0.5961,0.034,112,16,0,1,0.6659,0
0.8455,0.2484,0.1023,0.0423,8,1,1,0,0.8719,1
0.6302,0.9079,0.131,0.0282,10,2,1,0,0.9097,1
0.0499,0.7337,0.0894,0.0357,9,3,1,0,0.7976,1
0.032,0.5417,0.5928,0.2068,126,21,0,1,0.7906,0
0.0388,0.1928,0.5688,0.1368,220,55,0,1,0.7176,0
0.1615,0.2528,0.6098,0.1009,126,18,0,1,0.9499,0
0.0068,0.9717,0.0807,0.0271,7,2,1,0,0.9346,1
0.4494,0.026,0.4139,0.0239,12,1,1,0,0.9533,1
0.1662,0.7182,0.8126,0.1861,185,37,0,1,0.8251,0
0.7456,0.9265,0.1621,0.0484,3,1,1,0,0.9653,1
0.0062,0.9429,0.1493,0.0258,4,1,1,0,0.8054,1
0.1747,0.585,0.8675,0.0877,150,25,0,1,0.8259,0
0.6341,0.9376,0.188,0.0498,8,2,1,0,0.9652,1
0.623,0.3548,0.1488,0.0372,8,1,1,0,0.9812,1
0.5018,0.8027,0.0923,0.0236,3,1,1,0,0.9785,1
0.0538,0.5986,0.1078,0.0358,7,3,1,0,0.9919,1
0.4422,0.0455,0.0753,0.0204,4,1,1,0,0.9,1
0.1016,0.3403,0.7193,0.0954,168,42,0,1,0.8519,0
0.5111,0.091,0.1444,0.028,6,2,1,0,0.9065,1
0.6971,0.9449,0.0847,0.0396,8,1,1,0,0.7541,1
0.4373,0.049,0.0824,0.0274,12,2,1,0,0.838,1
